duplicate_group_id,duplicate_type,class_name,file_path,hash,perceptual_hash,perceptual_distance,paired_file_path,paired_class_name
EXACT-0015,exact,Blended,Blended/989/im_2.png,68c633066e71afd9e9e5f7569c1fc081c503f508cf960987d2fd139187c71f11,04e4795c4ede283b,,,
EXACT-0015,exact,Blended,Blended/990/im_2.png,68c633066e71afd9e9e5f7569c1fc081c503f508cf960987d2fd139187c71f11,04e4795c4ede283b,,,
EXACT-0015,exact,Blended,Blended/991/im_2.png,68c633066e71afd9e9e5f7569c1fc081c503f508cf960987d2fd139187c71f11,04e4795c4ede283b,,,
EXACT-0016,exact,Blended,Blended/989/im_3.png,309892dd434a7b86ffdceb987ec9a17174c10ec73856132261c428ec266cca15,4cb4310ce7c62bd9,,,
EXACT-0016,exact,Blended,Blended/990/im_3.png,309892dd434a7b86ffdceb987ec9a17174c10ec73856132261c428ec266cca15,4cb4310ce7c62bd9,,,
EXACT-0016,exact,Blended,Blended/991/im_3.png,309892dd434a7b86ffdceb987ec9a17174c10ec73856132261c428ec266cca15,4cb4310ce7c62bd9,,,
EXACT-0017,exact,Blended,Blended/989/im_4.png,b73205e37e048e6a30599bbf9ec377c3b51afddebec3fc23a597e82d99e8f48f,0a740b1ce7922b5f,,,
EXACT-0017,exact,Blended,Blended/990/im_4.png,b73205e37e048e6a30599bbf9ec377c3b51afddebec3fc23a597e82d99e8f48f,0a740b1ce7922b5f,,,
EXACT-0017,exact,Blended,Blended/991/im_4.png,b73205e37e048e6a30599bbf9ec377c3b51afddebec3fc23a597e82d99e8f48f,0a740b1ce7922b5f,,,
EXACT-0018,exact,Corduroy,Corduroy/1232/im_1.png,c61c5d96cd264e151f036b168d7b71a89c6ad5830298a5b841897e699aee94dd,12943a145e5cb6fc,,,
EXACT-0018,exact,Corduroy,Corduroy/1233/im_1.png,c61c5d96cd264e151f036b168d7b71a89c6ad5830298a5b841897e699aee94dd,12943a145e5cb6fc,,,
EXACT-0019,exact,Corduroy,Corduroy/1232/im_2.png,8c470ae9c502c220121dc8f927c6fffa0a87353b2dd2ee9e919840a70e3debe2,01d3552bd42be58b,,,
EXACT-0019,exact,Corduroy,Corduroy/1233/im_2.png,8c470ae9c502c220121dc8f927c6fffa0a87353b2dd2ee9e919840a70e3debe2,01d3552bd42be58b,,,
EXACT-0020,exact,Corduroy,Corduroy/1232/im_3.png,a96c98aea11eca137c4d3b3ab161bd8d6a4b81a456b89a7134dedd7e79950d03,491b0d63458b6dab,,,
EXACT-0020,exact,Corduroy,Corduroy/1233/im_3.png,a96c98aea11eca137c4d3b3ab161bd8d6a4b81a456b89a7134dedd7e79950d03,491b0d63458b6dab,,,
EXACT-0021,exact,Corduroy,Corduroy/1232/im_4.png,cc4fabffecc0c267f48caeba447897871e7b6b8cc762d06965fbc8b72ae32c8e,026e0a560adefb66,,,
EXACT-0021,exact,Corduroy,Corduroy/1233/im_4.png,cc4fabffecc0c267f48caeba447897871e7b6b8cc762d06965fbc8b72ae32c8e,026e0a560adefb66,,,
EXACT-0022,exact,Cotton,Cotton/1224/im_1.png,6eefda3d16c5b3e2be088a53314dc7fcd1291e0110f34deebdd46e05e634190d,1681665c5573ad27,,,
EXACT-0022,exact,Cotton,Cotton/1225/im_1.png,6eefda3d16c5b3e2be088a53314dc7fcd1291e0110f34deebdd46e05e634190d,1681665c5573ad27,,,
EXACT-0023,exact,Cotton,Cotton/1224/im_2.png,f39e4d7f73ed2ec91793eb06c0d31b0088d9e6683b227eaa868d265800bea4b4,14956e1a457e29f4,,,
EXACT-0023,exact,Cotton,Cotton/1225/im_2.png,f39e4d7f73ed2ec91793eb06c0d31b0088d9e6683b227eaa868d265800bea4b4,14956e1a457e29f4,,,
EXACT-0024,exact,Cotton,Cotton/1224/im_3.png,fc5d6ee17d434d58b8d099f856a0eee02dda911baa438f9b3eabb668a092a997,45642e0f35dd0a79,,,
EXACT-0024,exact,Cotton,Cotton/1225/im_3.png,fc5d6ee17d434d58b8d099f856a0eee02dda911baa438f9b3eabb668a092a997,45642e0f35dd0a79,,,
EXACT-0025,exact,Cotton,Cotton/1224/im_4.png,e45c7b6bac032d4c132439085e0276a47ffc459187fae092c36a2cfcf80f667a,045b6b8c7517272b,,,
EXACT-0025,exact,Cotton,Cotton/1225/im_4.png,e45c7b6bac032d4c132439085e0276a47ffc459187fae092c36a2cfcf80f667a,045b6b8c7517272b,,,
EXACT-0026,exact,Cotton,Cotton/1749/im_1.png,e209861e1666959371d7164841ca83a86a1948fcb8b246b17f6d76c28e427f56,01c2168e3dd7ee70,,,
EXACT-0026,exact,Cotton,Cotton/1750/im_1.png,e209861e1666959371d7164841ca83a86a1948fcb8b246b17f6d76c28e427f56,01c2168e3dd7ee70,,,
EXACT-0027,exact,Cotton,Cotton/1749/im_2.png,cfdb573dc737852c26b51e56f9133d4108bdae4e9b477ba5ade2f07882806a67,03c61a0f1fd64e74,,,
EXACT-0027,exact,Cotton,Cotton/1750/im_2.png,cfdb573dc737852c26b51e56f9133d4108bdae4e9b477ba5ade2f07882806a67,03c61a0f1fd64e74,,,
EXACT-0028,exact,Cotton,Cotton/1749/im_3.png,a63cc9933a9b215aa3cb323529e2c150a51ec4d3103b59d5501368402544f279,43421a8f3f59e730,,,
EXACT-0028,exact,Cotton,Cotton/1750/im_3.png,a63cc9933a9b215aa3cb323529e2c150a51ec4d3103b59d5501368402544f279,43421a8f3f59e730,,,
EXACT-0029,exact,Cotton,Cotton/1749/im_4.png,86c86d48f8f3fa7e2b8b6de9aa984763dfd3d7454f8ca8e8321b889de8fe0aa2,03561a8e375bec70,,,
EXACT-0029,exact,Cotton,Cotton/1750/im_4.png,86c86d48f8f3fa7e2b8b6de9aa984763dfd3d7454f8ca8e8321b889de8fe0aa2,03561a8e375bec70,,,
EXACT-0030,exact,Cotton,Cotton/1943/im_1.png,a5fbe02c6079934c983255c8bdebc387e19410a739da4214c99fbdd78d3d0a15,05ac2b1017f1abbe,,,
EXACT-0030,exact,Cotton,Cotton/1944/im_1.png,a5fbe02c6079934c983255c8bdebc387e19410a739da4214c99fbdd78d3d0a15,05ac2b1017f1abbe,,,
EXACT-0031,exact,Cotton,Cotton/1943/im_2.png,f2f780098786d08b36d7082b0f6ac926eb2782e99061bfd8e9263fa729b57589,168b215195d5d9cb,,,
EXACT-0031,exact,Cotton,Cotton/1944/im_2.png,f2f780098786d08b36d7082b0f6ac926eb2782e99061bfd8e9263fa729b57589,168b215195d5d9cb,,,
EXACT-0032,exact,Cotton,Cotton/1943/im_3.png,79b4929d9e62c7144c42ebd601e6c7691c7a91b940ef59f3baea7f8944c4adc2,56ba24411b5e2bba,,,
EXACT-0032,exact,Cotton,Cotton/1944/im_3.png,79b4929d9e62c7144c42ebd601e6c7691c7a91b940ef59f3baea7f8944c4adc2,56ba24411b5e2bba,,,
EXACT-0033,exact,Cotton,Cotton/1943/im_4.png,18290e261c0403b544609b4f7671a9eb226f3d656a3cca7d8cbd3f96aadef3b9,013c66935f3823be,,,
EXACT-0033,exact,Cotton,Cotton/1944/im_4.png,18290e261c0403b544609b4f7671a9eb226f3d656a3cca7d8cbd3f96aadef3b9,013c66935f3823be,,,
EXACT-0034,exact,Cotton,Cotton/204/im_1.png,ad7c9f89135519a14082e7f9e6eee5b6699d9789ea8481ec88f85bc0e337748d,05837ad53c72744b,,,
EXACT-0034,exact,Cotton,Cotton/205/im_1.png,ad7c9f89135519a14082e7f9e6eee5b6699d9789ea8481ec88f85bc0e337748d,05837ad53c72744b,,,
EXACT-0035,exact,Cotton,Cotton/204/im_2.png,5be66f46266c98ec720a80ce87d433e20ed55bf9e68868cdffe6914fa0733414,04837ccd1d7a744b,,,
EXACT-0035,exact,Cotton,Cotton/205/im_2.png,5be66f46266c98ec720a80ce87d433e20ed55bf9e68868cdffe6914fa0733414,04837ccd1d7a744b,,,
EXACT-0036,exact,Cotton,Cotton/204/im_3.png,0bd3a26e45ccebc4592ed8bb6a93dfbb5267d060a2a4a3b65752abfe9eef6640,403579903e7a7a4b,,,
EXACT-0036,exact,Cotton,Cotton/205/im_3.png,0bd3a26e45ccebc4592ed8bb6a93dfbb5267d060a2a4a3b65752abfe9eef6640,403579903e7a7a4b,,,
EXACT-0037,exact,Cotton,Cotton/204/im_4.png,a25456ae122f34b424b6ba6b12c89856c169b89b658f8b5eb561e2271b91c6b1,005778b43e327ec9,,,
EXACT-0037,exact,Cotton,Cotton/205/im_4.png,a25456ae122f34b424b6ba6b12c89856c169b89b658f8b5eb561e2271b91c6b1,005778b43e327ec9,,,
EXACT-0038,exact,Cotton,Cotton/234/im_1.png,071381c70c8312b45f3c9fc807fd19e649d58bad38b8981fb67d1b75da2161e6,0578f7f81861b435,,,
EXACT-0038,exact,Cotton,Cotton/235/im_1.png,071381c70c8312b45f3c9fc807fd19e649d58bad38b8981fb67d1b75da2161e6,0578f7f81861b435,,,
EXACT-0039,exact,Cotton,Cotton/234/im_2.png,98a95e50b7c520f147679ab67ab9ba496c7077e1b7bca9bc9df26dc4e4683180,00317ee57ec13e31,,,
EXACT-0039,exact,Cotton,Cotton/235/im_2.png,98a95e50b7c520f147679ab67ab9ba496c7077e1b7bca9bc9df26dc4e4683180,00317ee57ec13e31,,,
EXACT-0040,exact,Cotton,Cotton/234/im_3.png,c50f9d435e5ce294994af32d3f8a28a3e41477666dd7e476ca3bb73b52403ab6,520b789e27f51a31,,,
EXACT-0040,exact,Cotton,Cotton/235/im_3.png,c50f9d435e5ce294994af32d3f8a28a3e41477666dd7e476ca3bb73b52403ab6,520b789e27f51a31,,,
EXACT-0041,exact,Cotton,Cotton/234/im_4.png,81a1bb4075e1beac0d1f89c7714fed3cfaf48bf6b42d497f38c6e9cab298c343,0473f51e0037f0bb,,,
EXACT-0041,exact,Cotton,Cotton/235/im_4.png,81a1bb4075e1beac0d1f89c7714fed3cfaf48bf6b42d497f38c6e9cab298c343,0473f51e0037f0bb,,,
EXACT-0042,exact,Cotton,Cotton/248/im_1.png,ded11fff4b113d4c81b67891adfc40dc697256db6956bc5f867ac52b36b8f9f5,04c061794fdf38f4,,,
EXACT-0042,exact,Cotton,Cotton/249/im_1.png,ded11fff4b113d4c81b67891adfc40dc697256db6956bc5f867ac52b36b8f9f5,04c061794fdf38f4,,,
EXACT-0043,exact,Cotton,Cotton/248/im_2.png,619a8aef7acb69afcceedf21b8dfcf28e719556bb61c4ab1c4517623d80d0ee0,00c3671f1fe2650f,,,
EXACT-0043,exact,Cotton,Cotton/249/im_2.png,619a8aef7acb69afcceedf21b8dfcf28e719556bb61c4ab1c4517623d80d0ee0,00c3671f1fe2650f,,,
EXACT-0044,exact,Cotton,Cotton/248/im_3.png,946306a25df94bd677fd3f78bda2c1a26771f1b13cc70681c55d88b6b556b38e,413b2e8c347665ea,,,
EXACT-0044,exact,Cotton,Cotton/249/im_3.png,946306a25df94bd677fd3f78bda2c1a26771f1b13cc70681c55d88b6b556b38e,413b2e8c347665ea,,,
EXACT-0045,exact,Cotton,Cotton/248/im_4.png,85e666329af449a72100c5f21a5927af8d1a1fcbd9231bf56a4028dfa7b863b3,005429ef6f1e5af0,,,
EXACT-0045,exact,Cotton,Cotton/249/im_4.png,85e666329af449a72100c5f21a5927af8d1a1fcbd9231bf56a4028dfa7b863b3,005429ef6f1e5af0,,,
EXACT-0046,exact,Cotton,Cotton/415/im_1.png,fd41f2c6c1e87846724b18f04a545e07799a5ca9ec27cba42f7f25b504f30f31,0a91753c6f4a7817,,,
EXACT-0046,exact,Cotton,Cotton/416/im_1.png,fd41f2c6c1e87846724b18f04a545e07799a5ca9ec27cba42f7f25b504f30f31,0a91753c6f4a7817,,,
EXACT-0047,exact,Cotton,Cotton/415/im_2.png,868a8859d40772cd8e1ff62f7d2cf8e3fb091dbb3d95456523bbe497377ecf49,01967d385e8e691b,,,
EXACT-0047,exact,Cotton,Cotton/416/im_2.png,868a8859d40772cd8e1ff62f7d2cf8e3fb091dbb3d95456523bbe497377ecf49,01967d385e8e691b,,,
EXACT-0048,exact,Cotton,Cotton/415/im_3.png,fe2c152fc0cf0351376ca595e435d181561697ed9528bbe466c8576076aac65d,453d3a0e37414df2,,,
EXACT-0048,exact,Cotton,Cotton/416/im_3.png,fe2c152fc0cf0351376ca595e435d181561697ed9528bbe466c8576076aac65d,453d3a0e37414df2,,,
EXACT-0049,exact,Cotton,Cotton/415/im_4.png,640b81383928dd9a7908f2cfbe0e0a77e78c581cd3e2c5f7009e35c1862a19b3,0a718b15a7d91ad6,,,
EXACT-0049,exact,Cotton,Cotton/416/im_4.png,640b81383928dd9a7908f2cfbe0e0a77e78c581cd3e2c5f7009e35c1862a19b3,0a718b15a7d91ad6,,,
EXACT-0050,exact,Cotton,Cotton/467/im_1.png,26ae67a0e9f6f5d9009060fe648dc98afe582a74c576fff1dba94655b39b73ec,05b131667e2f2c87,,,
EXACT-0050,exact,Cotton,Cotton/468/im_1.png,26ae67a0e9f6f5d9009060fe648dc98afe582a74c576fff1dba94655b39b73ec,05b131667e2f2c87,,,
EXACT-0051,exact,Cotton,Cotton/467/im_2.png,df1206e826b85b957d1d0105704872f99043db3ccba88b851feb23c2e9b90545,119514073f2f2f87,,,
EXACT-0051,exact,Cotton,Cotton/468/im_2.png,df1206e826b85b957d1d0105704872f99043db3ccba88b851feb23c2e9b90545,119514073f2f2f87,,,
EXACT-0052,exact,Cotton,Cotton/467/im_3.png,eb59f813437c04381d0506ba2108fc831b960f31084932f022d0fbda605e125f,553e35372a34338a,,,
EXACT-0052,exact,Cotton,Cotton/468/im_3.png,eb59f813437c04381d0506ba2108fc831b960f31084932f022d0fbda605e125f,553e35372a34338a,,,
EXACT-0053,exact,Cotton,Cotton/467/im_4.png,c27f4390fa39bbd515c847a1e5f1cfae5415b7729f20138249ad8bce558c5d6b,115571b67aa63a89,,,
EXACT-0053,exact,Cotton,Cotton/468/im_4.png,c27f4390fa39bbd515c847a1e5f1cfae5415b7729f20138249ad8bce558c5d6b,115571b67aa63a89,,,
EXACT-0054,exact,Crepe,Crepe/1000/im_1.png,322cec40cb5a0faba2d234227078cdeb7376abc0ae2485a8a5c81a62ecab9b4f,14952257797260fe,,,
EXACT-0054,exact,Polyester,Polyester/1000/im_1.png,322cec40cb5a0faba2d234227078cdeb7376abc0ae2485a8a5c81a62ecab9b4f,14952257797260fe,,,
EXACT-0055,exact,Crepe,Crepe/1000/im_2.png,242f1285a0f436d4983ef20082fb3e33526dcedf0decc0bc84b89e9df055e99e,05d33703751b659a,,,
EXACT-0055,exact,Polyester,Polyester/1000/im_2.png,242f1285a0f436d4983ef20082fb3e33526dcedf0decc0bc84b89e9df055e99e,05d33703751b659a,,,
EXACT-0056,exact,Crepe,Crepe/1000/im_3.png,6a171982e7026d9444e3c1b1c7d3bd68f5abbffc65e6c8dc24db14fb6050d10f,44373d462d71359a,,,
EXACT-0056,exact,Polyester,Polyester/1000/im_3.png,6a171982e7026d9444e3c1b1c7d3bd68f5abbffc65e6c8dc24db14fb6050d10f,44373d462d71359a,,,
EXACT-0057,exact,Crepe,Crepe/1000/im_4.png,7329e94c6c0b5dc1c29812be0e2e24ae88d2e02c0e33ec9ce4d3c82b44834d05,045760976bd266ba,,,
EXACT-0057,exact,Polyester,Polyester/1000/im_4.png,7329e94c6c0b5dc1c29812be0e2e24ae88d2e02c0e33ec9ce4d3c82b44834d05,045760976bd266ba,,,
EXACT-0058,exact,Crepe,Crepe/1001/im_1.png,0a54f582aae78616225d45d25743b9d756cfbf7648735cb182d4f2344bbd7480,10863a6b6b69639e,,,
EXACT-0058,exact,Polyester,Polyester/1001/im_1.png,0a54f582aae78616225d45d25743b9d756cfbf7648735cb182d4f2344bbd7480,10863a6b6b69639e,,,
EXACT-0059,exact,Crepe,Crepe/1001/im_2.png,d2289459850259374d9542c251366da9517637de204666e8786bc5573693d421,00867a3f277c239e,,,
EXACT-0059,exact,Polyester,Polyester/1001/im_2.png,d2289459850259374d9542c251366da9517637de204666e8786bc5573693d421,00867a3f277c239e,,,
EXACT-0060,exact,Crepe,Crepe/1001/im_3.png,3e8a2b30fe9b28f07f96828cac8b41e2b695b14b1e2a05097a62a892cfe1ce3c,402e3b3a2e7032fe,,,
EXACT-0060,exact,Polyester,Polyester/1001/im_3.png,3e8a2b30fe9b28f07f96828cac8b41e2b695b14b1e2a05097a62a892cfe1ce3c,402e3b3a2e7032fe,,,
EXACT-0061,exact,Crepe,Crepe/1001/im_4.png,fe43749417fbab2fbb602cea0861b0c8fcf91bbf46a408e06fba594834e64a75,005a7aa56f6077aa,,,
EXACT-0061,exact,Polyester,Polyester/1001/im_4.png,fe43749417fbab2fbb602cea0861b0c8fcf91bbf46a408e06fba594834e64a75,005a7aa56f6077aa,,,
EXACT-0062,exact,Crepe,Crepe/1002/im_1.png,e69a265317d78998bfccc05f09ae720df66c397a4090e9712c0238a69c443d75,10b8285d477c636f,,,
EXACT-0062,exact,Polyester,Polyester/1002/im_1.png,e69a265317d78998bfccc05f09ae720df66c397a4090e9712c0238a69c443d75,10b8285d477c636f,,,
EXACT-0063,exact,Crepe,Crepe/1002/im_2.png,c4a8de069572446cd69292c932c520b6d05436f1c801ab9d40c854c2930686ee,00907a2f1f7e653c,,,
EXACT-0063,exact,Polyester,Polyester/1002/im_2.png,c4a8de069572446cd69292c932c520b6d05436f1c801ab9d40c854c2930686ee,00907a2f1f7e653c,,,
EXACT-0064,exact,Crepe,Crepe/1002/im_3.png,68cec3f518884425c79d12903bf7079f14b9aae0ff745956875ff5dfe619cfd9,441e322f0b743dae,,,
EXACT-0064,exact,Polyester,Polyester/1002/im_3.png,68cec3f518884425c79d12903bf7079f14b9aae0ff745956875ff5dfe619cfd9,441e322f0b743dae,,,
EXACT-0065,exact,Crepe,Crepe/1002/im_4.png,40800d96881fbe96debd3ef41ca7a56b0f69363f5f5145d432f5ee42dea485ca,005c605f07f4edec,,,
EXACT-0065,exact,Polyester,Polyester/1002/im_4.png,40800d96881fbe96debd3ef41ca7a56b0f69363f5f5145d432f5ee42dea485ca,005c605f07f4edec,,,
EXACT-0066,exact,Crepe,Crepe/1003/im_1.png,55bbc054ee1ae750da41eb08dc282f7f6c53736da96efb3365dff5316063e4b7,00ab7e54653d6da4,,,
EXACT-0066,exact,Polyester,Polyester/1003/im_1.png,55bbc054ee1ae750da41eb08dc282f7f6c53736da96efb3365dff5316063e4b7,00ab7e54653d6da4,,,
EXACT-0067,exact,Crepe,Crepe/1003/im_2.png,af2f678ad194acc5c1836c212a6e743a9222799396950aee64b1159f9578a26b,01965b9e259563b6,,,
EXACT-0067,exact,Polyester,Polyester/1003/im_2.png,af2f678ad194acc5c1836c212a6e743a9222799396950aee64b1159f9578a26b,01965b9e259563b6,,,
EXACT-0068,exact,Crepe,Crepe/1003/im_3.png,d3a0209bcd904915262a220fe8e2527ebda57da7babe7079c8c9b46363e406c8,71021e5a26356f97,,,
EXACT-0068,exact,Polyester,Polyester/1003/im_3.png,d3a0209bcd904915262a220fe8e2527ebda57da7babe7079c8c9b46363e406c8,71021e5a26356f97,,,
EXACT-0069,exact,Crepe,Crepe/1003/im_4.png,9bf0305a0a44b36de090bbcb810835ac9a96204569ebee0c6e93fcb3b25620c7,00775e34275d558e,,,
EXACT-0069,exact,Polyester,Polyester/1003/im_4.png,9bf0305a0a44b36de090bbcb810835ac9a96204569ebee0c6e93fcb3b25620c7,00775e34275d558e,,,
EXACT-0070,exact,Crepe,Crepe/1028/im_1.png,02c4b6b419cfda3913e04245ceb13fef40cddb0c405d1a3ee0e25d5023c305fe,15ae3f79194f3900,,,
EXACT-0070,exact,Satin,Satin/1028/im_1.png,02c4b6b419cfda3913e04245ceb13fef40cddb0c405d1a3ee0e25d5023c305fe,15ae3f79194f3900,,,
EXACT-0071,exact,Crepe,Crepe/1028/im_2.png,3466202438afa3c5f1e5a62bc23ea6984b0812c4a790d93de5bccc5c4795a718,02d9308f3ae8f3b4,,,
EXACT-0071,exact,Satin,Satin/1028/im_2.png,3466202438afa3c5f1e5a62bc23ea6984b0812c4a790d93de5bccc5c4795a718,02d9308f3ae8f3b4,,,
EXACT-0072,exact,Crepe,Crepe/1028/im_3.png,c6c16361bd576fb52423a54a65166db032f9ba9284928c1655553c603284bb78,402a6d392c3f52bb,,,
EXACT-0072,exact,Satin,Satin/1028/im_3.png,c6c16361bd576fb52423a54a65166db032f9ba9284928c1655553c603284bb78,402a6d392c3f52bb,,,
EXACT-0073,exact,Crepe,Crepe/1028/im_4.png,87fe3845b31650daef40f02a33a8759bf236ed188fd6fdb666352a1e8f81f4ef,051d71045752ea7f,,,
EXACT-0073,exact,Satin,Satin/1028/im_4.png,87fe3845b31650daef40f02a33a8759bf236ed188fd6fdb666352a1e8f81f4ef,051d71045752ea7f,,,
EXACT-0074,exact,Crepe,Crepe/1029/im_1.png,c1fdab298bfea6ba386cb4c6f63571150d22f2e53c9fb391fd90071e74d2441f,16bf25416a526af4,,,
EXACT-0074,exact,Satin,Satin/1029/im_1.png,c1fdab298bfea6ba386cb4c6f63571150d22f2e53c9fb391fd90071e74d2441f,16bf25416a526af4,,,
EXACT-0075,exact,Crepe,Crepe/1029/im_2.png,a2b93a1b7f55108143cb9e17eac49ebb6e921f65c95957661bb25a9a1971f9cd,0186eab6258fe347,,,
EXACT-0075,exact,Satin,Satin/1029/im_2.png,a2b93a1b7f55108143cb9e17eac49ebb6e921f65c95957661bb25a9a1971f9cd,0186eab6258fe347,,,
EXACT-0076,exact,Crepe,Crepe/1029/im_3.png,8d104f0008a4d385d5cef98c91c28d8e4e2c9b602ce6477915f470cf988037b5,4233357d2a5129be,,,
EXACT-0076,exact,Satin,Satin/1029/im_3.png,8d104f0008a4d385d5cef98c91c28d8e4e2c9b602ce6477915f470cf988037b5,4233357d2a5129be,,,
EXACT-0077,exact,Crepe,Crepe/1029/im_4.png,ed6082a4d0503351b9a42ea66f8e1452029ac95e6bb3ee9fa75023a5af4a778c,006dea3394ad7a33,,,
EXACT-0077,exact,Satin,Satin/1029/im_4.png,ed6082a4d0503351b9a42ea66f8e1452029ac95e6bb3ee9fa75023a5af4a778c,006dea3394ad7a33,,,
EXACT-0078,exact,Crepe,Crepe/1030/im_1.png,284b60d9ef6a419e7c27f2c53a34940cd25b6a18547f9147636040b792a289d7,14d033511c6f2aef,,,
EXACT-0078,exact,Satin,Satin/1030/im_1.png,284b60d9ef6a419e7c27f2c53a34940cd25b6a18547f9147636040b792a289d7,14d033511c6f2aef,,,
EXACT-0079,exact,Crepe,Crepe/1030/im_2.png,a385265d2300464d1e67de8a94cdcc943db12d569f1a4add8fa337c3e6e93f1c,11b6a48391f4c5fc,,,
EXACT-0079,exact,Satin,Satin/1030/im_2.png,a385265d2300464d1e67de8a94cdcc943db12d569f1a4add8fa337c3e6e93f1c,11b6a48391f4c5fc,,,
