duplicate_group_id,duplicate_type,class_name,file_path,hash,perceptual_hash,perceptual_distance,paired_file_path,paired_class_name
NEAR-0020,near,Blended,Blended/882/im_4.png,ffe700683ca57882b5cedeccc48ee4c90136d8295a0ce520125ac27267579311,6207b8e30e18e7e6,4,Blended/882/im_2.png,Blended
NEAR-0020,near,Blended,Blended/882/im_2.png,6af6062241c8dbb33f8ec01d3c13484642f4f8ec91d0b519b311a720c798ac08,6205b8e30e38efe2,4,Blended/882/im_4.png,Blended
NEAR-0021,near,Blended,Blended/882/im_4.png,ffe700683ca57882b5cedeccc48ee4c90136d8295a0ce520125ac27267579311,6207b8e30e18e7e6,2,Blended/882/im_1.png,Blended
NEAR-0021,near,Blended,Blended/882/im_1.png,7c9574bfea99d254953926aacd19d5146cdcac204bc52d9af13cb6c2a62a9c4c,6207b8e30e18efe2,2,Blended/882/im_4.png,Blended
NEAR-0022,near,Blended,Blended/92/im_4.png,a4a7a69555492d0b46c93d9b56829016ed9348d6c7f83b81c100aa643b1b1a00,12686c563b8d1b7c,6,Blended/92/im_1.png,Blended
NEAR-0022,near,Blended,Blended/92/im_1.png,10b5c37234732c82e095aa7fabf0601369f0e04dcfe0bab54c19e4cb28db2de9,12682c767a8d9b3c,6,Blended/92/im_4.png,Blended
NEAR-0023,near,Blended,Blended/93/im_2.png,31b8587e77af5ac8f831018d6c15242621323bc9caca6a7f04f25f9683441e26,35edd286183af870,2,Blended/93/im_1.png,Blended
NEAR-0023,near,Blended,Blended/93/im_1.png,3f37d690962653f14a60167d87bcdd2344085f7bb960cb7d3a8cc1715eaefc49,35edd2869832f870,2,Blended/93/im_2.png,Blended
NEAR-0024,near,Blended,Blended/93/im_3.png,e729dde5ed6b4779fc89c7274e753ce430e0ffbbec2d471c03f201adbc3d085a,35edd386183a7870,2,Blended/93/im_2.png,Blended
NEAR-0024,near,Blended,Blended/93/im_2.png,31b8587e77af5ac8f831018d6c15242621323bc9caca6a7f04f25f9683441e26,35edd286183af870,2,Blended/93/im_3.png,Blended
NEAR-0025,near,Blended,Blended/93/im_3.png,e729dde5ed6b4779fc89c7274e753ce430e0ffbbec2d471c03f201adbc3d085a,35edd386183a7870,4,Blended/93/im_1.png,Blended
NEAR-0025,near,Blended,Blended/93/im_1.png,3f37d690962653f14a60167d87bcdd2344085f7bb960cb7d3a8cc1715eaefc49,35edd2869832f870,4,Blended/93/im_3.png,Blended
NEAR-0026,near,Blended,Blended/93/im_4.png,71cdea9e9294acad9b5da032126b3673453b29f47ca9a51356e0dc946e8e03cc,356dd2861876f870,6,Blended/93/im_3.png,Blended
NEAR-0026,near,Blended,Blended/93/im_3.png,e729dde5ed6b4779fc89c7274e753ce430e0ffbbec2d471c03f201adbc3d085a,35edd386183a7870,6,Blended/93/im_4.png,Blended
NEAR-0027,near,Blended,Blended/93/im_4.png,71cdea9e9294acad9b5da032126b3673453b29f47ca9a51356e0dc946e8e03cc,356dd2861876f870,4,Blended/93/im_2.png,Blended
NEAR-0027,near,Blended,Blended/93/im_2.png,31b8587e77af5ac8f831018d6c15242621323bc9caca6a7f04f25f9683441e26,35edd286183af870,4,Blended/93/im_4.png,Blended
NEAR-0028,near,Blended,Blended/93/im_4.png,71cdea9e9294acad9b5da032126b3673453b29f47ca9a51356e0dc946e8e03cc,356dd2861876f870,4,Blended/93/im_1.png,Blended
NEAR-0028,near,Blended,Blended/93/im_1.png,3f37d690962653f14a60167d87bcdd2344085f7bb960cb7d3a8cc1715eaefc49,35edd2869832f870,4,Blended/93/im_4.png,Blended
NEAR-0029,near,Blended,Blended/96/im_2.png,d2eb98a0b27348e8522c7c7b54cffd3cbde67eed6e838620bcec09b5480e529d,22e86aaa565555d5,2,Blended/96/im_1.png,Blended
NEAR-0029,near,Blended,Blended/96/im_1.png,9ec506c972ae02dd841b5ba56bf90817186c9f4735cbddfcf695f60c526856fe,22e86aea56555555,2,Blended/96/im_2.png,Blended
NEAR-0030,near,Blended,Blended/96/im_3.png,746bce10ead589329f3d0b9755023563beff8480897fafcd0fb86bc82faab495,62e86aea5e555550,4,Blended/96/im_1.png,Blended
NEAR-0030,near,Blended,Blended/96/im_1.png,9ec506c972ae02dd841b5ba56bf90817186c9f4735cbddfcf695f60c526856fe,22e86aea56555555,4,Blended/96/im_3.png,Blended
NEAR-0031,near,Blended,Blended/96/im_3.png,746bce10ead589329f3d0b9755023563beff8480897fafcd0fb86bc82faab495,62e86aea5e555550,6,Blended/96/im_2.png,Blended
NEAR-0031,near,Blended,Blended/96/im_2.png,d2eb98a0b27348e8522c7c7b54cffd3cbde67eed6e838620bcec09b5480e529d,22e86aaa565555d5,6,Blended/96/im_3.png,Blended
NEAR-0032,near,Blended,Blended/96/im_4.png,a38987d380acd993296cd1d250029964eeda2a4c1d6b4df2366f4a6c2ac111fc,22686aea5b555555,4,Blended/96/im_1.png,Blended
NEAR-0032,near,Blended,Blended/96/im_1.png,9ec506c972ae02dd841b5ba56bf90817186c9f4735cbddfcf695f60c526856fe,22e86aea56555555,4,Blended/96/im_4.png,Blended
NEAR-0033,near,Blended,Blended/96/im_4.png,a38987d380acd993296cd1d250029964eeda2a4c1d6b4df2366f4a6c2ac111fc,22686aea5b555555,6,Blended/96/im_3.png,Blended
NEAR-0033,near,Blended,Blended/96/im_3.png,746bce10ead589329f3d0b9755023563beff8480897fafcd0fb86bc82faab495,62e86aea5e555550,6,Blended/96/im_4.png,Blended
NEAR-0034,near,Blended,Blended/96/im_4.png,a38987d380acd993296cd1d250029964eeda2a4c1d6b4df2366f4a6c2ac111fc,22686aea5b555555,6,Blended/96/im_2.png,Blended
NEAR-0034,near,Blended,Blended/96/im_2.png,d2eb98a0b27348e8522c7c7b54cffd3cbde67eed6e838620bcec09b5480e529d,22e86aaa565555d5,6,Blended/96/im_4.png,Blended
NEAR-0035,near,Blended,Blended/960/im_3.png,4ba889fd2d9afe3ea61235c4c32baae633f6bcd8c8fd397b8b2948ec18c15699,4b9172e650b82f99,6,Blended/960/im_2.png,Blended
NEAR-0035,near,Blended,Blended/960/im_2.png,28d341d5838b48ba633bb4efaa2ca2e58d48c48e714003a086a55fd86552ca89,0b9372a7d0b82f89,6,Blended/960/im_3.png,Blended
NEAR-0036,near,Blended,Blended/961/im_4.png,22faa2c18d187b0cafeb37487a90608c09cfd7312545559f2807f9f132dd75aa,097819c6a9acd61f,6,Blended/961/im_3.png,Blended
NEAR-0036,near,Blended,Blended/961/im_3.png,f76b127516a6cfce1e7e25e3f75c41136c441a5af14dd91f07fe939c85850fe4,496919c6a9bcd21b,6,Blended/961/im_4.png,Blended
NEAR-0037,near,Chenille,Chenille/862/im_2.png,56dc442f4a2a63a84c4ddfe7482d474f98ce938b0b93e459fc930f75a0f60e8d,1c9c3e1c1c4f0f87,4,Chenille/862/im_1.png,Chenille
NEAR-0037,near,Chenille,Chenille/862/im_1.png,e7e7208656f7d8d3b9d3571a19a8cd71b7e675ddf237b9c1519da326d72be8b5,1c3c3e1c1c4f4787,4,Chenille/862/im_2.png,Chenille
NEAR-0038,near,Chenille,Chenille/862/im_3.png,6768d79d7222bda8c2d4cccd3bdbe25a45cb3421ee9953c41a656f6ef685ca60,5c3c3c3c1e0f0787,6,Chenille/862/im_1.png,Chenille
NEAR-0038,near,Chenille,Chenille/862/im_1.png,e7e7208656f7d8d3b9d3571a19a8cd71b7e675ddf237b9c1519da326d72be8b5,1c3c3e1c1c4f4787,6,Chenille/862/im_3.png,Chenille
NEAR-0039,near,Chenille,Chenille/862/im_4.png,3d9712b593a87cc818b139e5b9f096a72d143a605e2585f663b3dd9b65ef8cb9,1c3c3e3c1c0f4787,2,Chenille/862/im_1.png,Chenille
NEAR-0039,near,Chenille,Chenille/862/im_1.png,e7e7208656f7d8d3b9d3571a19a8cd71b7e675ddf237b9c1519da326d72be8b5,1c3c3e1c1c4f4787,2,Chenille/862/im_4.png,Chenille
NEAR-0040,near,Chenille,Chenille/862/im_4.png,3d9712b593a87cc818b139e5b9f096a72d143a605e2585f663b3dd9b65ef8cb9,1c3c3e3c1c0f4787,6,Chenille/862/im_2.png,Chenille
NEAR-0040,near,Chenille,Chenille/862/im_2.png,56dc442f4a2a63a84c4ddfe7482d474f98ce938b0b93e459fc930f75a0f60e8d,1c9c3e1c1c4f0f87,6,Chenille/862/im_4.png,Chenille
NEAR-0041,near,Chenille,Chenille/862/im_4.png,3d9712b593a87cc818b139e5b9f096a72d143a605e2585f663b3dd9b65ef8cb9,1c3c3e3c1c0f4787,4,Chenille/862/im_3.png,Chenille
NEAR-0041,near,Chenille,Chenille/862/im_3.png,6768d79d7222bda8c2d4cccd3bdbe25a45cb3421ee9953c41a656f6ef685ca60,5c3c3c3c1e0f0787,4,Chenille/862/im_4.png,Chenille
NEAR-0042,near,Cotton,Cotton/10/im_4.png,6b3224a44743d72ccf3373c506dde99e9214fa24a98157eb432a4839c963d706,027bb6b1cab1e059,6,Cotton/10/im_1.png,Cotton
NEAR-0042,near,Cotton,Cotton/10/im_1.png,5b588cb5fe63b99f31a550d880f0e0ca6f9c1ff887537d9324b30d8dddd702a6,0679b6e1c8f1e059,6,Cotton/10/im_4.png,Cotton
NEAR-0043,near,Cotton,Cotton/100/im_2.png,263857c90660bdbe14823cc6b086793a1f7677d4f8771c2d287c4cfaa29ae7a4,072747a5525a387e,2,Cotton/100/im_1.png,Cotton
NEAR-0043,near,Cotton,Cotton/100/im_1.png,acc5f3e14965f1b69c0e5c7bc39e76ab70d508db581e6e138c1fb6f09b0ca240,07274725525a787e,2,Cotton/100/im_2.png,Cotton
NEAR-0044,near,Cotton,Cotton/100/im_3.png,69948fddeab7dd55b4fa04ce39d187b629f98c1ebe183704c44934bc01c729bf,47274125725a3c7e,6,Cotton/100/im_1.png,Cotton
NEAR-0044,near,Cotton,Cotton/100/im_1.png,acc5f3e14965f1b69c0e5c7bc39e76ab70d508db581e6e138c1fb6f09b0ca240,07274725525a787e,6,Cotton/100/im_3.png,Cotton
NEAR-0045,near,Cotton,Cotton/100/im_3.png,69948fddeab7dd55b4fa04ce39d187b629f98c1ebe183704c44934bc01c729bf,47274125725a3c7e,6,Cotton/100/im_2.png,Cotton
NEAR-0045,near,Cotton,Cotton/100/im_2.png,263857c90660bdbe14823cc6b086793a1f7677d4f8771c2d287c4cfaa29ae7a4,072747a5525a387e,6,Cotton/100/im_3.png,Cotton
NEAR-0046,near,Cotton,Cotton/100/im_4.png,961138b1af839f4799eeb7d4c4d8128d2bffcf52f964bf3efd45fe8d0721e657,0727c325525a3c7e,4,Cotton/100/im_1.png,Cotton
NEAR-0046,near,Cotton,Cotton/100/im_1.png,acc5f3e14965f1b69c0e5c7bc39e76ab70d508db581e6e138c1fb6f09b0ca240,07274725525a787e,4,Cotton/100/im_4.png,Cotton
NEAR-0047,near,Cotton,Cotton/100/im_4.png,961138b1af839f4799eeb7d4c4d8128d2bffcf52f964bf3efd45fe8d0721e657,0727c325525a3c7e,4,Cotton/100/im_3.png,Cotton
NEAR-0047,near,Cotton,Cotton/100/im_3.png,69948fddeab7dd55b4fa04ce39d187b629f98c1ebe183704c44934bc01c729bf,47274125725a3c7e,4,Cotton/100/im_4.png,Cotton
NEAR-0048,near,Cotton,Cotton/100/im_4.png,961138b1af839f4799eeb7d4c4d8128d2bffcf52f964bf3efd45fe8d0721e657,0727c325525a3c7e,4,Cotton/100/im_2.png,Cotton
NEAR-0048,near,Cotton,Cotton/100/im_2.png,263857c90660bdbe14823cc6b086793a1f7677d4f8771c2d287c4cfaa29ae7a4,072747a5525a387e,4,Cotton/100/im_4.png,Cotton
NEAR-0049,near,Cotton,Cotton/1125/im_2.png,65ca9750df3c29be0d7f78fc873bd50773de442bc6fd616a4c322ae7397fd72b,0b8d69534262b73b,6,Cotton/1125/im_1.png,Cotton
NEAR-0049,near,Cotton,Cotton/1125/im_1.png,b870e6bc66b95c8aef7fdedaa018d80eff6d209b9d671d553c072075906a0f80,498d6953c2e0b73a,6,Cotton/1125/im_2.png,Cotton
NEAR-0050,near,Cotton,Cotton/1126/im_3.png,70c3067e4d9821d719cc316f49bc2a92c0748e3c29e20c51dd3342c6c0ddd462,43d93c073d6249cb,6,Cotton/1126/im_2.png,Cotton
NEAR-0050,near,Cotton,Cotton/1126/im_2.png,6d0d1d9657e0151708303b0850695dc9e33f5ffd1d7919b6dfaa2828e4cd4ac2,02993c073d634deb,6,Cotton/1126/im_3.png,Cotton
NEAR-0051,near,Cotton,Cotton/1194/im_2.png,8f82c392386db9ca524fcc31002917926c17d67e2b3ba1b6fd00d462c911c616,01fc0704ff07f80f,6,Cotton/1194/im_1.png,Cotton
NEAR-0051,near,Cotton,Cotton/1194/im_1.png,f52c8d275a830216c83e99a2f0443ab49b76b2600ce4629cc42711da2e6327a9,07fc0702ff03f807,6,Cotton/1194/im_2.png,Cotton
NEAR-0052,near,Cotton,Cotton/1194/im_4.png,a0bc70f106640aba8284a3563fb646b302036e9b0ff836d34d137b1b594f599b,037a0713ff03f807,6,Cotton/1194/im_1.png,Cotton
NEAR-0052,near,Cotton,Cotton/1194/im_1.png,f52c8d275a830216c83e99a2f0443ab49b76b2600ce4629cc42711da2e6327a9,07fc0702ff03f807,6,Cotton/1194/im_4.png,Cotton
NEAR-0053,near,Cotton,Cotton/1195/im_4.png,b0b447558501292692a08137722fdbbe816a9f259eabcaee84d42862d17de7d9,193f78e0670260fe,4,Cotton/1195/im_3.png,Cotton
NEAR-0053,near,Cotton,Cotton/1195/im_3.png,48922270e2900dde7dd342fee67f29c8d1ee575594a45af66d28b357c4bd9146,593e70e0670260ff,4,Cotton/1195/im_4.png,Cotton
NEAR-0054,near,Cotton,Cotton/1196/im_2.png,047b533f0786594fcac3a9be23539ef5ceb1678093b2a70bd26faf935d95b154,49f6c9e2c6c1c689,6,Cotton/1196/im_1.png,Cotton
NEAR-0054,near,Cotton,Cotton/1196/im_1.png,26842afe60a9dd7ac52356e54b423f1052f36759430c17ca7a16f10e2428e6f1,09f6cbe2c760c689,6,Cotton/1196/im_2.png,Cotton
NEAR-0055,near,Cotton,Cotton/1196/im_3.png,f1464653698b897ccd9a37b0ed18430738f7bf873bd67ce26dbe9cca615488fb,5d76cbe2c660c609,6,Cotton/1196/im_1.png,Cotton
NEAR-0055,near,Cotton,Cotton/1196/im_1.png,26842afe60a9dd7ac52356e54b423f1052f36759430c17ca7a16f10e2428e6f1,09f6cbe2c760c689,6,Cotton/1196/im_3.png,Cotton
NEAR-0056,near,Cotton,Cotton/1196/im_4.png,deaf5e6bdd0278cf7095cb89c49b05873aae53470e6f2c3f40255f71097fb50b,4976c972c770c689,6,Cotton/1196/im_1.png,Cotton
NEAR-0056,near,Cotton,Cotton/1196/im_1.png,26842afe60a9dd7ac52356e54b423f1052f36759430c17ca7a16f10e2428e6f1,09f6cbe2c760c689,6,Cotton/1196/im_4.png,Cotton
NEAR-0057,near,Cotton,Cotton/1211/im_2.png,f0d049614933984c9a3daf20e7458e514d7df802eb962fae720788a98d0291d3,7f03601f603fe00f,6,Cotton/1211/im_1.png,Cotton
NEAR-0057,near,Cotton,Cotton/1211/im_1.png,0767d337ad2a8306d1eb20d253f73a4f9ecf970d1665ef642eefa3bfea73a34c,7e03e05f407fc00f,6,Cotton/1211/im_2.png,Cotton
NEAR-0058,near,Cotton,Cotton/1211/im_3.png,531cb59b2948ce292169a87de7efd418ed308f1b2cecdd40c8b5f8c17e8dfe11,7f01207f703fe007,6,Cotton/1211/im_2.png,Cotton
NEAR-0058,near,Cotton,Cotton/1211/im_2.png,f0d049614933984c9a3daf20e7458e514d7df802eb962fae720788a98d0291d3,7f03601f603fe00f,6,Cotton/1211/im_3.png,Cotton
NEAR-0059,near,Cotton,Cotton/1211/im_4.png,6b207f751c7e18cc65b3dc61289bab196d59303d3e86f906f5bbe6cf51716761,7f03607fc03fc007,6,Cotton/1211/im_2.png,Cotton
NEAR-0059,near,Cotton,Cotton/1211/im_2.png,f0d049614933984c9a3daf20e7458e514d7df802eb962fae720788a98d0291d3,7f03601f603fe00f,6,Cotton/1211/im_4.png,Cotton
NEAR-0060,near,Cotton,Cotton/1211/im_4.png,6b207f751c7e18cc65b3dc61289bab196d59303d3e86f906f5bbe6cf51716761,7f03607fc03fc007,6,Cotton/1211/im_1.png,Cotton
NEAR-0060,near,Cotton,Cotton/1211/im_1.png,0767d337ad2a8306d1eb20d253f73a4f9ecf970d1665ef642eefa3bfea73a34c,7e03e05f407fc00f,6,Cotton/1211/im_4.png,Cotton
NEAR-0061,near,Cotton,Cotton/1211/im_4.png,6b207f751c7e18cc65b3dc61289bab196d59303d3e86f906f5bbe6cf51716761,7f03607fc03fc007,6,Cotton/1211/im_3.png,Cotton
NEAR-0061,near,Cotton,Cotton/1211/im_3.png,531cb59b2948ce292169a87de7efd418ed308f1b2cecdd40c8b5f8c17e8dfe11,7f01207f703fe007,6,Cotton/1211/im_4.png,Cotton
NEAR-0062,near,Cotton,Cotton/1239/im_4.png,ca69fd3ccd0b21f7e7ec640bfd7f623a78f9915944752c9fbfa846c3d4d5509d,151751ca8a9db43d,6,Cotton/1239/im_1.png,Cotton
NEAR-0062,near,Cotton,Cotton/1239/im_1.png,a25092f535ea2d3ef14cddfac5bcd7ed79a7467f2936d6273b035cef6068cf37,15b7514a82dcb43d,6,Cotton/1239/im_4.png,Cotton
NEAR-0063,near,Cotton,Cotton/1241/im_4.png,928152540e4142958c66b907da4cb55b518d5d6fecec333059fc1e4a90b59d5a,017e6393445f1727,4,Cotton/1241/im_1.png,Cotton
NEAR-0063,near,Cotton,Cotton/1241/im_1.png,e19650323d8aa95afe5fe01715804cfd2eabc5e499f161c30f255e35cced0f0a,017e639704df1627,4,Cotton/1241/im_4.png,Cotton
NEAR-0064,near,Cotton,Cotton/125/im_4.png,8879e529534718bc3d83312f544a209c54f5e51c26da3cfb12ddb0017b0c41e6,0626df99c3736216,4,Cotton/125/im_1.png,Cotton
NEAR-0064,near,Cotton,Cotton/125/im_1.png,8e8784f2af094c0aa51fa64158367e41717b58cae98e22acc01e238875b3ce12,0666db99c363621e,4,Cotton/125/im_4.png,Cotton
NEAR-0065,near,Cotton,Cotton/1274/im_2.png,995ae60d8d3dbf5dd202a91b2be2e343d3e7616471522491bfc796f05bf49e66,19b35e6a6d156622,6,Cotton/1274/im_1.png,Cotton
NEAR-0065,near,Cotton,Cotton/1274/im_1.png,9e126b082422b704ac52561e99a87191bbd708c8bcd003067f284acb235e7ede,19b3d66a4d354626,6,Cotton/1274/im_2.png,Cotton
NEAR-0066,near,Cotton,Cotton/1274/im_4.png,6a1d351c7c92f20a990da28733d04be05a93ff79b4bba241b9264a9ec42bf678,193356aa4f354636,6,Cotton/1274/im_1.png,Cotton
NEAR-0066,near,Cotton,Cotton/1274/im_1.png,9e126b082422b704ac52561e99a87191bbd708c8bcd003067f284acb235e7ede,19b3d66a4d354626,6,Cotton/1274/im_4.png,Cotton
NEAR-0067,near,Cotton,Cotton/1275/im_2.png,de20add49da1ecb516b1b3dfde288de31c0e271549520f8eb2b3f4f80473337b,078018f7477b38ce,4,Cotton/1275/im_1.png,Cotton
NEAR-0067,near,Cotton,Cotton/1275/im_1.png,d4d62227e4d19cfd131d2a4cb3a695803a8fa161ebb75ddc3452fa8b2a07cd82,0f0018ff477a38ce,4,Cotton/1275/im_2.png,Cotton
NEAR-0068,near,Cotton,Cotton/1281/im_2.png,41fbfff0bcf41ae7b842b4ee6b94913ebc1a85c0cc9c4671469e0313432f21c4,4595643d595b8e49,6,Cotton/1281/im_1.png,Cotton
NEAR-0068,near,Cotton,Cotton/1281/im_1.png,73398e6610dc70e11fdc721ef0e246d3e80488fbe7312c3090242e8698648d23,0595653d595b0a6d,6,Cotton/1281/im_2.png,Cotton
NEAR-0069,near,Cotton,Cotton/1281/im_3.png,e25b1bafe05286e4cb5125d1dd29ddf2b47b5f4fdaab7db9d0bef05a004916b5,4595643d195b0ecd,6,Cotton/1281/im_1.png,Cotton
